Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
b590-1-5m-11090,B590-1.5M,<p>B590-1.5M con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11090,250,shopify,2,deny,manual,15000,17250,TRUE,FALSE,https://cdn.aukro.cz/images/sk1700764672979/notebook-lenovo-b590-15-6-i3-3110m-4gb-ram-256gb-ssd-177750594.jpeg,1,active
cable-id-audio-acordonado-80094,CABLE ID AUDIO ACORDONADO,<p>CABLE ID AUDIO ACORDONADO con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,80094,250,shopify,3,deny,manual,10000,11500,TRUE,FALSE,https://andinotec.com/wp-content/uploads/2023/05/CABLE-JALTECH-AUDIO-Y-ACORDONADO-800941.png,1,active
cable-lightning-a-3-5mm-audio-digital-1139200,CABLE LIGHTNING A 3.5MM AUDIO DIGITAL,<p>CABLE LIGHTNING A 3.5MM AUDIO DIGITAL con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,1139200,250,shopify,2,deny,manual,22000,25300,TRUE,FALSE,https://tu360compras.bancolombia.com/619270-large_default/new-product.jpg,1,active
cable-otg-usb-3-0-a-tipo-c-jaltech-10822,CABLE OTG USB 3.0 A TIPO C JALTECH,<p>CABLE OTG USB 3.0 A TIPO C JALTECH con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,10822,250,shopify,4,deny,manual,20000,23000,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2019/05/CABLE OTG USB A TIPO C_10823_B523C_1.png,1,active
union-hdmi-ch04h-10372,UNION HDMI CH04H,<p>UNION HDMI CH04H con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,10372,250,shopify,5,deny,manual,10000,11500,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2019/08/UNION HDMI_10372_CH-04H_3-600x600.png,1,active
cable-usb-3-0-macho-a-tipo-c-hembra-lh03-11213,CABLE USB 3.0 MACHO A TIPO C HEMBRA LH03,<p>CABLE USB 3.0 MACHO A TIPO C HEMBRA LH03 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,11213,250,shopify,5,deny,manual,25000,28750,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2023/03/CABLE-USB-3.0-MACHO-A-TIPO-C-HEMBRA_11213_LH031_1-768x768.png,1,active
cable-impresora-tipo-c-1mtr-1m-11490,CABLE IMPRESORA TIPO C 1MTR 1M,<p>CABLE IMPRESORA TIPO C 1MTR 1M con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,11490,250,shopify,9,deny,manual,15000,17250,TRUE,FALSE,https://syscomstore.com/image/cache/catalog/productos/Cables/impresora tipo c-600x600.jpg,1,active
jaltech-cable-usb-a-dc-3-5-x-1-35-10682,JALTECH CABLE USB A DC 3.5 X 1.35,<p>JALTECH CABLE USB A DC 3.5 X 1.35 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,10682,250,shopify,5,deny,manual,12000,13800,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2019/05/CABLE USB A DC3.5x1.35_10682_B464_2-600x600.png,1,active
jaltech-convertidor-dvi-a-hdmi-24-1-1124900,JALTECH CONVERTIDOR DVI A HDMI 24+1,<p>JALTECH CONVERTIDOR DVI A HDMI 24+1 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,1124900,250,shopify,1,deny,manual,15000,17250,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2019/05/CONVERTIDOR DVI A HDMI_10559_B410_2-600x600.png,1,active
cable-rj45-1-5mt-amarillo-9060,CABLE RJ45 1.5MT AMARILLO,<p>CABLE RJ45 1.5MT AMARILLO con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,9060,250,shopify,3,deny,manual,18000,20700,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_909785-MLU73383038615_122023-O.webp,1,active
cable-rj45-1-5mt-blanco-economico-9063,CABLE RJ45 1.5MT BLANCO ECONOMICO,<p>CABLE RJ45 1.5MT BLANCO ECONOMICO con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,9063,250,shopify,3,deny,manual,12000,13800,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_806791-MLA75344124594_032024-O.webp,1,active
pad-mouse-gel-colores-9041,PAD MOUSE GEL COLORES,<p>PAD MOUSE GEL COLORES con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,9041,250,shopify,10,deny,manual,25000,28750,TRUE,FALSE,https://www.mtm.com.co/wp-content/uploads/2024/03/3027.jpg,1,active
pad-mouse-gel-basik-tech-bsk304-color-80387,PAD MOUSE GEL BASIK TECH - BSK304 COLOR,<p>PAD MOUSE GEL BASIK TECH - BSK304 COLOR con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,80387,250,shopify,2,deny,manual,25000,28750,TRUE,FALSE,https://latiendatecno.com/wp-content/uploads/2025/10/cccc-10-5.png,1,active
cable-hdmi-10mtr-basik-80171,CABLE HDMI 10MTR BASIK,<p>CABLE HDMI 10MTR BASIK con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,80171,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://tu360compras.bancolombia.com/221543-large_default/cable-hdmi-10mtr-basik.jpg,1,active
cable-usb-impresora-3-0-10mts-80291,CABLE USB IMPRESORA 3.0 10MTS,<p>CABLE USB IMPRESORA 3.0 10MTS con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,80291,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2023/01/CABLE-USB-IMPRESORA-3.0--10MTS_80231_USB-3.0--10MTS_1.png,1,active
impresora-termica-pos-usb-tipo-c-lan-58-40200,IMPRESORA TERMICA POS USB TIPO C/LAN 58,<p>IMPRESORA TERMICA POS USB TIPO C/LAN 58 con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,40200,250,shopify,1,deny,manual,200000,230000,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2024/09/IMPRESORA-TERMICA-POS-USB-TIPO-CLAN-58MM_40200_JAL-801_2-768x768.png,1,active
airpods-max-1-1-9014,AIRPODS MAX 1.1,<p>AIRPODS MAX 1.1 con garantía oficial Tecno+.</p>,Tecno+,Audífonos y Diademas,Audífonos y Diademas,"Audífonos y Diademas, tecno-plus",TRUE,Title,Default Title,9014,250,shopify,1,deny,manual,85000,97750,TRUE,FALSE,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80,1,active
speaker-bt-mini-3-30829,"SPEAKER BT MINI 3""","<p>SPEAKER BT MINI 3"" con garantía oficial Tecno+.</p>",Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,30829,250,shopify,2,deny,manual,30000,34500,TRUE,FALSE,https://www.tventas.com/13796469-large_default/parlante-mini-3-pro-soundcore-a3127z11.jpg,1,active
ultra-speaker-676461,ULTRA SPEAKER,<p>ULTRA SPEAKER con garantía oficial Tecno+.</p>,Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,676461,250,shopify,2,deny,manual,80000,92000,TRUE,FALSE,https://svt-migrated-files.s3.amazonaws.com/images/ULTRA12-6.1web.png.500x500_q85.png,1,active
cabina-activa-5-5-recargable-malla-j5250,"CABINA ACTIVA 5.5"" RECARGABLE MALLA","<p>CABINA ACTIVA 5.5"" RECARGABLE MALLA con garantía oficial Tecno+.</p>",Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,J5250,250,shopify,2,deny,manual,340000,391000,TRUE,FALSE,https://www.globalmusic.com.co/wp-content/uploads/2025/05/J5250-1.jpg,1,active
mini-lector-de-tarjeta-681-10355,MINI LECTOR DE TARJETA 681,<p>MINI LECTOR DE TARJETA 681 con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,10355,250,shopify,2,deny,manual,1500,1725,TRUE,FALSE,https://paisatech.co/wp-content/uploads/2026/02/MINI-LECTOR-DE-TARJETAS_10355_681_3.png,1,active
cable-am-micro-50-cm-usb3-0-50cm-50cm,CABLE AM/MICRO 50 CM USB3.0-50CM,<p>CABLE AM/MICRO 50 CM USB3.0-50CM con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,50CM,250,shopify,4,deny,manual,15000,17250,TRUE,FALSE,https://www.i-tech.com.au/media/catalog/product/cache/d90074b510a9e8618355b82ff6546f51/u/s/usb3-am-microb-50cm.jpg,1,active
tarjeta-de-red-usb-lan-01-01,TARJETA DE RED USB LAN-01,<p>TARJETA DE RED USB LAN-01 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,01,250,shopify,3,deny,manual,30000,34500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_875742-MCO87317841880_072025-O.webp,1,active
fuente-de-poder-700w-fps-200w-200w,FUENTE DE PODER 700W FPS-200W,<p>FUENTE DE PODER 700W FPS-200W con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,200W,250,shopify,3,deny,manual,100000,115000,TRUE,FALSE,https://www.mtm.com.co/wp-content/uploads/2023/08/06188.jpg,1,active
cable-usb-a-puerto-serial-rs232-usb-rs-rs,CABLE USB A PUERTO SERIAL RS232-USB-RS,<p>CABLE USB A PUERTO SERIAL RS232-USB-RS con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,RS,250,shopify,3,deny,manual,25000,28750,TRUE,FALSE,https://www.idcmayoristas.com/wp-content/uploads/2024/10/startech-com-cable-adaptador-usb-a-serie-rs232-de-icusb232v2-iws-1.png,1,active
mini-otg-usb-2-0-tipo-c-b516c-b516c,MINI OTG USB 2.0 TIPO C-B516C,<p>MINI OTG USB 2.0 TIPO C-B516C con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,B516C,250,shopify,10,deny,manual,15000,17250,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2019/05/MINI OTG USB 2.0 TIPO C_10832_B516C_2-600x600.png,1,active
conver-usb-3-0-a-rj45-lan-gigabit-b556-b556,CONVER.USB 3.0 A RJ45 LAN GIGABIT-B556,<p>CONVER.USB 3.0 A RJ45 LAN GIGABIT-B556 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,B556,250,shopify,3,deny,manual,55000,63250,TRUE,FALSE,https://wirtec.com.co/wp-content/uploads/2021/10/CONVER.-USB-3.0-A-RJ45-LAN-GIGABIT_10881_B556_4.png,1,active
carg-apple-tipo-c-20-3v3a-61w-ap08p-ap08p,CARG. APPLE TIPO C 20.3V3A 61W-AP08P,<p>CARG. APPLE TIPO C 20.3V3A 61W-AP08P con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,AP08P,250,shopify,4,deny,manual,120000,138000,TRUE,FALSE,https://tienda.pctintas.com/wp-content/uploads/cargador-apple-tipo-c-20-3v-3-61-am-1.webp,1,active
convertidor-usb-a-usb-tipo-c-b579-b579,CONVERTIDOR USB A USB TIPO C-B579,<p>CONVERTIDOR USB A USB TIPO C-B579 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,B579,250,shopify,10,deny,manual,15000,17250,TRUE,FALSE,https://tu360compras.bancolombia.com/223235-large_default/convertidor-usb-a-usb-tipo-c-b579-color-negro-11017.jpg,1,active
hub-usb-tipo-c-809-c809-c809,HUB USB TIPO C 809-C809,<p>HUB USB TIPO C 809-C809 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,C809,250,shopify,5,deny,manual,25000,28750,TRUE,FALSE,https://nanotech-market.com/wp-content/uploads/2025/07/nanotech-2-2025-07-17T135425.959.png,1,active
web-cam-hd-720-d27200-d27200,WEB CAM HD 720 - D27200,<p>WEB CAM HD 720 - D27200 con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,D27200,250,shopify,2,deny,manual,70000,80500,TRUE,FALSE,https://media.pichau.com.br/media/catalog/product/cache/2f958555330323e505eba7ce930bdf27/c/a/camhd-720p.jpg,1,active
pad-mouse-flat-mp10-mp10,PAD MOUSE FLAT-MP10,<p>PAD MOUSE FLAT-MP10 con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,MP10,250,shopify,4,deny,manual,15000,17250,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2023/11/Pad-Mouse-Flat-Mp10.png,1,active
conver-tipo-ca-rj45-lan-gigabit-b556-b556,CONVER. TIPO CA RJ45 LAN GIGABIT-B556,<p>CONVER. TIPO CA RJ45 LAN GIGABIT-B556 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,B556,250,shopify,3,deny,manual,25000,28750,TRUE,FALSE,https://agaval.vtexassets.com/arquivos/ids/2780360/image-4df58b1ede524d06a65e7182a2b77491.jpg?v=638887987393770000,1,active
adaptador-wifi-300m-w131-w131,ADAPTADOR WIFI 300M-W131,<p>ADAPTADOR WIFI 300M-W131 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,W131,250,shopify,6,deny,manual,30000,34500,TRUE,FALSE,https://manuals.plus/wp-content/uploads/2023/05/Hi-Focus-HF-W131-Wireless-Adaptor-Owners-Manual-3-Copy.png,1,active
laptop-stand-18-plus-lh038-lh038,"LAPTOP STAND 18"" PLUS-LH038","<p>LAPTOP STAND 18"" PLUS-LH038 con garantía oficial Tecno+.</p>",Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,LH038,250,shopify,2,deny,manual,50000,57500,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2023/11/soporte-ajustable-para-portatil-1.jpg,1,active
hdmi-splitter-x4-4k-lh045-lh045,HDMI SPLITTER X4 4K-LH045,<p>HDMI SPLITTER X4 4K-LH045 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,LH045,250,shopify,3,deny,manual,70000,80500,TRUE,FALSE,https://m.media-amazon.com/images/I/61mDWKBUHTL._AC_SL1500_.jpg,1,active
fuente-de-poder-230w-reales-plus-230w-230w,FUENTE DE PODER 230W REALES PLUS - 230W,<p>FUENTE DE PODER 230W REALES PLUS - 230W con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,230W,250,shopify,3,deny,manual,80000,92000,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2023/03/FUENTE-DE-PODER-230W-REALES-PLUS_11261_230WB_1-768x768.png,1,active
fuente-de-poder-200w-50cms-fps200w-fps200w,FUENTE DE PODER 200W 50CMS - FPS200W,<p>FUENTE DE PODER 200W 50CMS - FPS200W con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,FPS200W,250,shopify,2,deny,manual,80000,92000,TRUE,FALSE,https://www.wifextelematics.com/wp-content/uploads/2025/02/01.png,1,active
funda-correa-oxford-negra-14-01614-gen-539,"FUNDA CORREA OXFORD NEGRA 14- ""01614","<p>FUNDA CORREA OXFORD NEGRA 14- ""01614 con garantía oficial Tecno+.</p>",Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,GEN-539,250,shopify,2,deny,manual,45000,51750,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2023/11/Funda-Correa-Oxford-15-6″-01615.png,1,active
adaptador-wifi-mini-usb-dual-band-2-4-5-gen-540,ADAPTADOR WIFI MINI USB DUAL BAND 2.4+5,<p>ADAPTADOR WIFI MINI USB DUAL BAND 2.4+5 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,GEN-540,250,shopify,8,deny,manual,60000,69000,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2025/01/ADAPTADOR-WIFI-MINI-USB-DUAL-BAND-2.4+5G_11617_W161_6-768x768.png,1,active
lector-de-memorias-all-in-one-ot-32g-32g,LECTOR DE MEMORIAS ALL IN ONE-OT-32G,<p>LECTOR DE MEMORIAS ALL IN ONE-OT-32G con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,32G,250,shopify,3,deny,manual,15000,17250,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_997868-MLA95837738301_102025-O.webp,1,active
switch-plus-5-puertos-base-100-jal-p-p,SWITCH PLUS 5 PUERTOS BASE 100-JAL-P,<p>SWITCH PLUS 5 PUERTOS BASE 100-JAL-P con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,P,250,shopify,4,deny,manual,40000,46000,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2025/01/SWITCH-PLUS-5-PUERTOS-BASE-100-JAL-PS5_11646_JAL-PS5_2.png,1,active
switch-plus-8-puertos-base-100-jal-p-p,SWITCH PLUS 8 PUERTOS BASE 100-JAL-P,<p>SWITCH PLUS 8 PUERTOS BASE 100-JAL-P con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,P,250,shopify,3,deny,manual,60000,69000,TRUE,FALSE,https://tecoperu.com/wp-content/uploads/2024/07/TP-TL-SF1008D-SWITCH-8P-10-100MBPS.-CASE-PLASTICO.jpg,1,active
switch-5-puertos-base-1000-jal-s51000-s51000,SWITCH 5 PUERTOS BASE 1000-JAL-S51000,<p>SWITCH 5 PUERTOS BASE 1000-JAL-S51000 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,S51000,250,shopify,3,deny,manual,40000,46000,TRUE,FALSE,https://migracion.jaltechsas.com/wp-content/uploads/2025/02/SWITCH-5-PUERTOS-BASE-1000_11650_JAL-S51000_2.png,1,active
switch-plus-8-puertos-base-1000-jal-jal,SWITCH PLUS 8 PUERTOS BASE 1000-JAL,<p>SWITCH PLUS 8 PUERTOS BASE 1000-JAL con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,JAL,250,shopify,3,deny,manual,80000,92000,TRUE,FALSE,https://weshmark.com/red/image/cache/catalog/Tecnologia/Otros/WMD - 00335-500x500.png,1,active
adaptador-wifi-2-en-1-bt-150-mb-w107-w107,ADAPTADOR WIFI 2 EN 1 BT 150 MB - W107,<p>ADAPTADOR WIFI 2 EN 1 BT 150 MB - W107 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,W107,250,shopify,6,deny,manual,30000,34500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_855291-MLM73317827645_122023-O.webp,1,active
convertidor-usb-y-usb-c-a-rj45-usb-x-gen-547,CONVERTIDOR USB Y USB C A RJ45 + USB X,<p>CONVERTIDOR USB Y USB C A RJ45 + USB X con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,GEN-547,250,shopify,2,deny,manual,40000,46000,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2026/03/Convertidor-Usb-Y-Usb-C-A-Gigabit-Rj45-11724-2-768x768.png,1,active
microfono-k8-para-celular-k8-k8,MICROFONO K8 PARA CELULAR -K8,<p>MICROFONO K8 PARA CELULAR -K8 con garantía oficial Tecno+.</p>,Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,K8,250,shopify,4,deny,manual,40000,46000,TRUE,FALSE,https://http2.mlstatic.com/D_Q_NP_2X_638755-MLA96151231485_102025-E.webp,1,active
microfonos-set-x2-k9-para-celular-k9-k9,MICROFONOS SET X2 K9 PARA CELULAR-K9,<p>MICROFONOS SET X2 K9 PARA CELULAR-K9 con garantía oficial Tecno+.</p>,Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,K9,250,shopify,4,deny,manual,80000,92000,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2023/11/Microfonos-Set-X2-K9-Para-Celular7-768x768.png,1,active
aro-de-luz-33-cms-led-tripode-2-1mtrs-gen-550,ARO DE LUZ 33 CMS LED + TRIPODE 2.1MTRS,<p>ARO DE LUZ 33 CMS LED + TRIPODE 2.1MTRS con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,GEN-550,250,shopify,2,deny,manual,70000,80500,TRUE,FALSE,https://tecno-online.com/wp-content/uploads/2024/07/ARO-LUZ-33CM-RGB-2.1M-0-600x600.webp,1,active
cable-usb-a-micro-usb-v8-1m-jal-v88-v88,CABLE USB A MICRO USB V8 1M JAL -V88,<p>CABLE USB A MICRO USB V8 1M JAL -V88 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,V88,250,shopify,8,deny,manual,15000,17250,TRUE,FALSE,https://cambiosystem.com/wp-content/uploads/2026/03/Cable-Usb-A-Micro-Usb-V8-1m-Jal-V88-30620-1.png,1,active
smartwatch-pro-jal-sm03-sm03,SMARTWATCH PRO JAL-SM03,<p>SMARTWATCH PRO JAL-SM03 con garantía oficial Tecno+.</p>,Tecno+,Smartwatch y Relojes,Smartwatch y Relojes,"Smartwatch y Relojes, tecno-plus",TRUE,Title,Default Title,SM03,250,shopify,2,deny,manual,200000,230000,TRUE,FALSE,http://www.versatienda.co/cdn/shop/files/SMARTWATCH-PRO-JAL--SM03_30697_JAL-SM03_1.png?v=1758991122,1,active
audifonos-tws-open-ear-x60-gen-554,AUDIFONOS TWS OPEN EAR X60,<p>AUDIFONOS TWS OPEN EAR X60 con garantía oficial Tecno+.</p>,Tecno+,Audífonos y Diademas,Audífonos y Diademas,"Audífonos y Diademas, tecno-plus",TRUE,Title,Default Title,GEN-554,250,shopify,3,deny,manual,20000,23000,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_932498-MCO94006944561_102025-O.webp,1,active
speaker-bt-8w-free-jt65-jt65,SPEAKER BT 8W FREE-JT65,<p>SPEAKER BT 8W FREE-JT65 con garantía oficial Tecno+.</p>,Tecno+,Sonido y Audio,Sonido y Audio,"Sonido y Audio, tecno-plus",TRUE,Title,Default Title,JT65,250,shopify,3,deny,manual,80000,92000,TRUE,FALSE,"https://static.wixstatic.com/media/128026_b28048bda04b4ec8863277999d04dbca~mv2.jpg/v1/fill/w_980,h_980,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/128026_b28048bda04b4ec8863277999d04dbca~mv2.jpg",1,active
